day,date,year,month,day_of_month,day_of_week,is_weekend,ball_1,ball_2,ball_3,ball_4,ball_5,powerball,sum_main_balls,mean_main_balls,min_main_ball,max_main_ball,range_main_balls,odd_count,even_count,is_powerball_even
587,2015-07-03,2015,7,3,4,0,2,9,19,24,26,14,80,16.0,2,26,24,2,3,1
588,2015-07-07,2015,7,7,1,0,11,16,20,22,38,5,107,21.4,11,38,27,1,4,0
589,2015-07-10,2015,7,10,4,0,10,11,14,19,34,14,88,17.6,10,34,24,2,3,1
590,2015-07-14,2015,7,14,1,0,8,12,15,25,36,10,96,19.2,8,36,28,2,3,1
591,2015-07-17,2015,7,17,4,0,8,23,24,42,44,4,141,28.2,8,44,36,1,4,1
592,2015-07-21,2015,7,21,1,0,4,18,19,21,29,17,91,18.2,4,29,25,3,2,0
593,2015-07-24,2015,7,24,4,0,12,34,35,38,39,3,158,31.6,12,39,27,2,3,0
594,2015-07-28,2015,7,28,1,0,6,21,23,36,43,18,129,25.8,6,43,37,3,2,1
595,2015-07-31,2015,7,31,4,0,4,9,28,35,38,14,114,22.8,4,38,34,2,3,1
596,2015-08-04,2015,8,4,1,0,4,7,8,26,36,13,81,16.2,4,36,32,1,4,0
597,2015-08-07,2015,8,7,4,0,9,10,19,28,45,12,111,22.2,9,45,36,3,2,1
598,2015-08-11,2015,8,11,1,0,11,14,20,24,44,16,113,22.6,11,44,33,1,4,1
599,2015-08-14,2015,8,14,4,0,2,17,26,32,43,11,120,24.0,2,43,41,2,3,0
600,2015-08-18,2015,8,18,1,0,6,20,30,40,43,13,139,27.8,6,43,37,1,4,0
601,2015-08-21,2015,8,21,4,0,8,14,23,26,45,1,116,23.2,8,45,37,2,3,0
602,2015-08-25,2015,8,25,1,0,2,11,19,20,31,10,83,16.6,2,31,29,3,2,1
603,2015-08-28,2015,8,28,4,0,10,16,18,20,31,17,95,19.0,10,31,21,1,4,0
604,2015-09-01,2015,9,1,1,0,23,30,31,44,45,7,173,34.6,23,45,22,3,2,0
605,2015-09-04,2015,9,4,4,0,1,25,29,43,44,13,142,28.4,1,44,43,4,1,0
606,2015-09-08,2015,9,8,1,0,1,12,13,14,23,20,63,12.6,1,23,22,3,2,1
607,2015-09-11,2015,9,11,4,0,2,6,22,23,41,9,94,18.8,2,41,39,2,3,0
608,2015-09-15,2015,9,15,1,0,5,19,21,42,43,17,130,26.0,5,43,38,4,1,0
609,2015-09-18,2015,9,18,4,0,5,17,25,40,45,6,132,26.4,5,45,40,4,1,1
610,2015-09-22,2015,9,22,1,0,2,21,22,25,31,19,101,20.2,2,31,29,3,2,0
611,2015-09-25,2015,9,25,4,0,14,20,21,26,32,12,113,22.6,14,32,18,1,4,1
612,2015-09-29,2015,9,29,1,0,10,11,12,24,35,19,92,18.4,10,35,25,2,3,0
613,2015-10-02,2015,10,2,4,0,6,9,14,32,43,1,104,20.8,6,43,37,2,3,0
614,2015-10-06,2015,10,6,1,0,24,35,38,42,44,9,183,36.6,24,44,20,1,4,0
615,2015-10-09,2015,10,9,4,0,14,17,32,41,43,5,147,29.4,14,43,29,3,2,0
616,2015-10-13,2015,10,13,1,0,7,11,14,23,34,3,89,17.8,7,34,27,3,2,0
617,2015-10-16,2015,10,16,4,0,28,34,41,42,45,8,190,38.0,28,45,17,2,3,1
618,2015-10-20,2015,10,20,1,0,13,14,17,35,44,6,123,24.6,13,44,31,3,2,1
619,2015-10-23,2015,10,23,4,0,1,5,27,33,37,10,103,20.6,1,37,36,5,0,1
620,2015-10-27,2015,10,27,1,0,5,13,18,27,41,3,104,20.8,5,41,36,4,1,0
621,2015-10-30,2015,10,30,4,0,3,6,18,40,44,12,111,22.2,3,44,41,1,4,1
622,2015-11-03,2015,11,3,1,0,1,7,10,37,45,3,100,20.0,1,45,44,4,1,0
623,2015-11-06,2015,11,6,4,0,19,24,30,40,42,10,155,31.0,19,42,23,1,4,1
624,2015-11-10,2015,11,10,1,0,6,21,22,28,43,2,120,24.0,6,43,37,2,3,1
625,2015-11-13,2015,11,13,4,0,2,11,16,31,45,20,105,21.0,2,45,43,3,2,1
626,2015-11-17,2015,11,17,1,0,17,29,35,38,40,13,159,31.8,17,40,23,3,2,0
627,2015-11-20,2015,11,20,4,0,10,16,29,37,41,7,133,26.6,10,41,31,3,2,0
628,2015-11-24,2015,11,24,1,0,30,33,34,44,45,8,186,37.2,30,45,15,2,3,1
629,2015-11-27,2015,11,27,4,0,1,19,28,42,44,18,134,26.8,1,44,43,2,3,1
630,2015-12-01,2015,12,1,1,0,4,10,18,23,34,1,89,17.8,4,34,30,1,4,0
631,2015-12-04,2015,12,4,4,0,7,18,34,35,41,1,135,27.0,7,41,34,3,2,0
632,2015-12-08,2015,12,8,1,0,7,10,12,24,26,7,79,15.8,7,26,19,1,4,0
633,2015-12-11,2015,12,11,4,0,1,3,5,11,38,13,58,11.6,1,38,37,4,1,0
634,2015-12-15,2015,12,15,1,0,4,11,18,20,42,12,95,19.0,4,42,38,1,4,1
635,2015-12-18,2015,12,18,4,0,3,35,40,43,45,5,166,33.2,3,45,42,4,1,0
636,2015-12-22,2015,12,22,1,0,3,8,16,38,43,9,108,21.6,3,43,40,2,3,0
637,2015-12-29,2015,12,29,1,0,5,7,14,25,30,3,81,16.2,5,30,25,3,2,0
638,2016-01-01,2016,1,1,4,0,13,17,24,34,40,18,128,25.6,13,40,27,2,3,1
639,2016-01-05,2016,1,5,1,0,24,29,38,39,45,18,175,35.0,24,45,21,3,2,1
640,2016-01-08,2016,1,8,4,0,15,17,38,39,43,11,152,30.4,15,43,28,4,1,0
641,2016-01-12,2016,1,12,1,0,10,16,27,29,36,13,118,23.6,10,36,26,2,3,0
642,2016-01-15,2016,1,15,4,0,4,9,19,31,32,1,95,19.0,4,32,28,3,2,0
643,2016-01-19,2016,1,19,1,0,1,4,9,35,39,5,88,17.6,1,39,38,4,1,0
644,2016-01-22,2016,1,22,4,0,1,5,15,23,43,11,87,17.4,1,43,42,5,0,0
645,2016-01-26,2016,1,26,1,0,3,12,16,27,37,12,95,19.0,3,37,34,3,2,1
